id,P002011
fba2255e6295405ab704a30ff19f96d7,2378/1/4; fol. 398recto1 deśehi nāyaka anaṃtayaśāḥ ◯ śāntaḥ praśā ◯ nta upaśāṃta śatā ayam īdṛśa parṣa agravarāl dṛṣtīgatāna katha bodhi bhave mānaṃ ca krodha tathā īrṣyam api | rāgasvabhāva katha bodhi bhave deśehi nāyaka anaṃtayaśāḥ 22 nirvāṇa yatra na bhave anigha saṃskāradhātu ka ◯ tha bodhi bhave | yathā dharma advaya bhaveyu jina pravyāharāhi gira kāruṇika 3 atyaṃtamukta katha dharma bhave nirvāṇasadṛśa vimuktisamā | ākāśasādṛśa bhaveya kathaṃ saṃ3 ge asakta na ca baddha kvaci 4 karad eka brahma ◯ rutadevarutā vimalaprabhā kanakavarṇanibhā | śuddhaprabhasvara anaṃtaguṇā deśehi dharmata atyaṃta mune 5 kathaṃ bodhi samabhāva nīvaraṇa bodhisvabhāva katha kāma bhave | dharmā4 adharma katham ekanayā khagasādṛśā vi ◯ malā śuddha + .. | 6 yatrā na saṃkhya na a saṃkhya bhave parinirvṛta dharma bhaveya katham* | bodhiṃ pi yatra na bhave anighā sarvajñatā pi na bhaveya katham* 7 kkriya akkriyāverso1 akaraṇā ca bhave graha agrāha eta ubhau na bha ◯ ve | satva .. t. + + kadāci bhave dharme hi āraṃbaṇa naiva bhave | 8 yatrā na śīla na ca kṣāṃt i bhave dauśīliyā pi na bhaveya kvacit* dhyānś ca prajñā na bhaveya kathaṃ ajñāna jñāna na labheya kva2 cit* 9 vimalā viśuddha katha dharmā bhave niṣkiṃcanā ◯ khagasamā ca bhave | cittaṃ kadāci na ca śleṣa kvacin niścetanā ca kathaṃ dharma bhave 10 yatrā parijña na bhaveya kvacin na ca bhāvanā na pi ca sākṣikṛyā | prahāṇa yatra na bhaveya 3 kvaci ākāśadhātu katha satva bhavet* 11 ekāna ◯ yā yatra dharma bhave yatrā pravṛtti na ca jātu bhave | utpāda jātu na bhaveya kvaci etadṛśā dharmata deśayehi 12 yatrā na saikṣa na bhave arhaṃ pratyekabuddha na bhaveya kvaci |4 bodhigaveṣa na labheya kvaci na ca āgatā na ◯ gata dharma bhave | 13 yatrā na vāsa na ca sthāna bhave naivāgatā na pi ca āgamanam* na ca āgatā na gata dharma kvaci sthānasthitā acalam ekasamā 14 yatrā na saṃjñā na ca
0d1e666de0df44f78400b8753e464d80,"2378/1/26, 2378/1/17c, 2378/1/10; fol. 399recto1 rūpa bhave rūpasvabhāva katha bodhi bhave | o rūpaṃ ca bodhi bhave advayatā + + + śā dharmata brūhi jina 15 yatrā na buddha na ca dharma bhave saṃghā ca yatrā na bhaveya kvaci | buddhāś ca dharma tathā saṃghavarā ete bhaveya katha2 m ekanayāḥ 16 yatrā na śuṇya ani ◯ mitta bhave na śleṣa naiva aśleṣa bhavet* nāmā anāma katha dharma bhave girighoṣa va lpa tha pratiśrusamā 17 utpāda yatrā na bhaveya nighā anutpāda tatra na bhaveya kvaci |3 na ca nirvṛtā na ca saṃsaraṇā katha sarvadha ◯ rma bhava ekanayāḥ 18 yatrā na deva na ca nāga bhave na ca kiṃnāra na pi ca yakṣa bhave | narakāpi tatra na bhaveya kvaci naivāgatīyu na pi satvā bhave 19 yad bhāṣa4 se nāyaka dharmavarā yo bhāṣaṃti tīrthika pāpamatī | .. + ubhau katha bhave kanayāverso1 sadhū sadhū kulaputra āśaryaṃ yāva sarvaloka ◯ vipratyayan. + eṣā praśnapar.pṛcchā | saṃmohamātra. kulaputra sadevako loka āpadyeta alaṃ kulaputra kiṃ tavānena praśnaparipṛcchayā | abhūmir atra ādikarmi2 kānāṃ bodhisatvānāṃ śuṇyatadṛṣṭīnāṃ āni ◯ mittadṛṣṭīnāṃ apraṇihitadṛṣṭīnāṃ anutpādadṛṣṭīnāṃ | abhāvadṛṣṭīnāṃ | alakṣaṇadṛṣṭīnāṃ | nirvāṇadṛṣṭīnāṃ | buddhadṛṣṭīnāṃ |bodhidṛṣṭīnāṃ | naitaṃ kulaputra dharmadeśana ādi3 karmikāṇāṃ bodhisatvānāṃ vaktavyā | tat ka ◯ smād dhetoṇ sarveṇa sarva kuśalamūlā na samudāgacchaṃti utpathe ca bhaveya buddhabodhiṇ ucchedaṃ vā śāśvataṃ vā pateyuṇ na ca jāneya kiṃ sandhāya tathāgatena4 dharmo deśita iti | evaṃm ukte siṃhavi ◯ kkrāṃtagāmī bodhisatvo mahās. .. ḥ bhagavaṃtam etad avocat* deśetu bhagavāṃ ye te bhaviṣyaṃti anāgate dhvani bodhisatvā śūṇyatadṛṣṭyā ānimittadṛṣṭyā apraṇi"
2a3cdb20740f45f7b4e8daf7eb717be3,2378/1/45; fol. (400)recto1 /// mittabhāṣyagocarāḥ maṃtrapaliguddhāḥ akṣarasodhikāḥ vaṃilkarmaparamāḥ anuśayagurukāḥ nāmagurukāḥ te imāṃ tathāga2 /// dharmāṇāṃ caikanayaṃ jñāsyaṃti yathādhimuktiyānāṃ ca satvānāṃ tathādhimuktyā dharmaṃ deśayiṣyaṃti | te upāyakauśalye susikṣitā alpeccha3 /// n. c. t.na śuddhiṃ pratyenti | saṃllekhakathāṃ kathāyiṣyaṃti na ca tena śuddhiṃ pratyenti | saṃgaṇikadoṣāṃ saṃprakāśiṣyaṃti | apratiṣṭhānā sarvadharmā a4 /// .ṃti na ca tena te śuddhiṃ pratyenti | bodhicittotpādasya ca varṇaṃ saṃprakāśiṣyaṃti cittasvabhāvatā ca bodhiṃ jñāsyaṃti | vaitulyasūtrāṃtānāṃ caverso1 /// .ṃ na ca pratyekabuddhānāṃ nānātvām adhimucciṣyaṃti | dānasya ca varṇaṃ saṃprakāśayiṣyaṃti | dānasamatā ca neṣyaṃti pratividdhā bhaviṣyaṃti | śīlasya ca2 /// ti | kṣāntyā ca varṇaṃ saṃprakāśayiṣyaṃti kṣayadharmavyāyadharma anutpādadharmatāṃ ca neṣyaṃti dṛṣṭya bhaviṣyaṃti | āryasatyasya ca varṇaṃ saṃprakā3 /// viṣyaṃti | dhyānsamādhisamāpattīnāṃ ca nīhāra upadekṣyaṃti | mukhakoṭīnayutaśatasahasraiḥ prakṛtisamāpanā pi sarvadharmān dra4 /// kṛtibhāvaṃ ca neṣyaṃti sarvadharmā suviditā bhaviṣyanti | rāgasya ca dveṣasya ca saṃprakāśayiṣyaṃti na ca cittadharmā rakta drakṣyaṃti |
1a6cb6434a0349b785f21d227fec47bd,"2378/1/11a, 2378/1/12, 2378/1/17b; fol. 401recto1 dveṣasya ca avarṇaṃ saṃprakāśayiṣyaṃti na ca ka.ci dharmaḥ duṣṭā drakṣyaṃ ///2 yatiryagyoni yamalokam upalabhiṣyaṃti ◯ te yathādhimuktīyā ///3 anutpādādhimuktyā | abhāvādhimuktyā | ◯ alakṣaṇādhimukt.ā | ///4 satvā.. anyatra gaṃbhārādhimuktyānāṃ ekanayādhi ///verso1 dhu ca suṣṭhu ca manasikuru bhaṣiṣye haṃ te e ◯ taṃ arthaṃ e ///2 bodhi  rā sa ca rāgadveṣam api kalpayatu | ◯ rāgasvabhāva sada s. ///3 ti sa bhaveya jinaḥ 2 dṛṣṭyā adṛṣṭi ubha e ◯ kanayā saṃgā a ///4 tra bodhi na ca satvā bhave eva svabhāva imi sa ◯ r..dharmā 4 bodhi ///"
720d2088e2124bf0a4de543ebb93480b,"2378/1/32a, 2378/1/32b; fol. 401recto1 ukti bodh.sv.bh. .. ca mi sarvas./// ~15+ /// ta bhaven narottamaḥ 6 pu ///2 ta bahuśa rāgāś ca doṣa imi /// ~15+ /// majjaṃti bāla ahu raktadu ///3 rmata kalpayitvā dahyaṃti bālā /// ~12+ /// satvā vidyate buddhāś ca ta ///4 dharmāḥ satvā ca yena na kadāci /// ~12+ /// dṛṣṭā sa bheṣyati b. ///verso1 yena jñātā bhaveya so kṣipra n. /// ~12+ /// ṣ. śīlaṃ y. ś. lu paśya ///2 ṣo na ca istri vidyati kadāci tatra /// ~12+ /// istrī punas tatra na jān. ///3 jānaṃta bhaven narottamaḥ 15 nā.e /// ~15+ /// .ṃ hi ajānamānāḥ ya ///4 nā imi b.d. + rmāḥ na teṣu /// ~15+ /// .ṃti 17 skhalite ca sakta ///"
04c3f26f193141fdabb74a1bb9dea71e,2378/1/46; fol. (404)recto1 /// ddho caratīha cārikam* mā rāga kalpeya ma cā vikalpaye rāgasvabhāvā ima bodhi paśyathā | · kleśā hi atra na bhuto na bheṣyati adhimucyamānasya na kṣāṃtir durlabhā 322 /// kṣarā dharma na rutadharmam* etādṛśā dharmata śraddadhitvā rāgadoṣaṃ na ca moha bheṣyati | bodhiṃ ca rāgaṃ ca samāna paśyatha abhāva prajānātha anakṣarā ime | nāmena ete3 /// bhumiḥ ◊ sarve rutā ekarutā prajanata na bheti nānātva kadācit asya | mayā pi te bhāṣita tīrthadharmā ubhau samā dharmata tulyaprāptāḥ ◊ dharmā ime śāṃtirutena vyāhṛtā na ce4 /// śata iha dharmata dhṛta .e + lapsyate dharmarahā anuttarāḥ | ma kṣānti kalpetha ma cā vikalpatha mā rāga kalpetha ma cā vikalpatha | anutpādam ete satataṃ vijānata sa bheṣyaverso1 /// . paścimāsu yathaiva gaṃgāya nadīya vālukā | etaṃttaka kṣetra anaṃtakṣetrā ratnebhi pūritvāā dadeta dānam* tatottarībahutarakalpakoṭyaḥ śrutvā tu yo gacchati dharmakāmaḥ2 /// pramāṇam asti / bodhārthikena iha pravrajitvā sūtrāṃ taṃ etaṃ tu adhiṣṭhihāmi | kṣipraṃ laṃbhe kṣāntiparo hy anuttaro ya uddiśet sūtram idaṃ viśuddham* na durlabhās tasya bhāvaṃti dha3 /// tibhāna so lapsyati tīkṣṇaprajña durghaṭṭitajñaḥ paṭuko bhaveta | pratisaṃvidāṃ so labhate hy anantāṃ buddhā pi tasya pratibhāna denti | anaṃtasūtraṃ ratanaṃ udāraṃ pratibhāntu tasyā imu4 /// 42 ‖
610a8fbb6e6845a4817b8a9ec469a656,"2378/1/41a, 2378/1/42a, 2378/1/40a, 2378/1/42b, 2378/uf2/1a, 2378/1/33; fol. 405recto1 /// .āmī bodhisatvo mahāsatvo bhagavaṃtam etad. ///2 nirdeśśṃ + + rthaḥ kṛtaḥ evam ukte bhaga ◯ vān si.ha + + + + + + b.dh.s. .v. /// /// ṇḍalaṃ | āha paśyāmi bhagavan* gaṇanāpagat. ///3 pa .i + + + .. .ṃ bhagavaṃ antarīkṣaṃ deva ◯ nāgayakṣagandha + + + + + ḍakinnaramahora /// /// maṃ dharmadeśanaṃ srutvā | āha iha kulaputra a ///4 + + + + anutpattikadharmakṣśnti pra ◯ tilabdhā | dvānava + + + + + + + .ṃ /// /// ta paṃcabhikṣuśatā adhimānikā abhūvan* prāptas. ///verso1 + + + + nāṃ śrutvā ekanayasarvadharma ◯ adhimucya ca a /// /// dvāṣaṣṭibhiḥ bodhisatvasahasraiḥ sarvadharma .. .. ///2 dha + + + pratilabdhā | tat kasmād dheto + + ◯ ca prāpta kulaputra + + + + + iyaṃ dharmadeśa /// /// syāntikā ekanayadharmadeśanām adhimuktaḥ s. ///3 yac c. + + + tra sarve ṣaṭpāramitānaṃ pra ◯ tilābhaḥ + + + + + + pt.. taṃ tulyam eta /// /// sarve ṣaṭpāramitānāṃ pratilābhaṃ vadāmi | sa .e ///4 vāluk. + māṃ kalpāṃ tiṣṭhāṃtaḥ dānaṃ dadyā ◯ .ī .. ṃ /// /// + ye | punar api sa upalaṃbhadṛṣṭipatito .o .i ///"
17d48724a7b84da68fed2571433a2403,"2378/1/31, 2378/1/34a, 2378/1/37a, 2378/1/8; fol. (406)recto1 imāṃ dham1adeśanām a + + + + + + ◯ kulaputra devad.///2 mūlasamucchinnā niray. + + + + + ◯ bhūtapūrvaṃ kulaputra atīte ///3 rājaṃ nāma tathāgato + + + + + + ◯ + + + + + + gavān* tasya /// ~36+ /// tasya kanakārc.s. + + + +4 + lokadhātum a + + + + ◯ + + + + + t* trīhy eva yā /// ~35+ /// .āṇāṃ evaṃrūpaś śabdo ni + + +verso1 + + .. sūṇyatāśabdaḥ + + + + + + ◯ + + + + + nutpādaśabdaḥ /// ~34+ /// sya parinirvṛtasya va + + +2 + saddharmaḥ asthāsi | . + + + + + ◯ + + + + + te śabdā na bhū /// ~32+ /// ha adhyeṣitvā parinirvṛ + + + +3 khalu kulaputra kālena tena + + + + + ◯ ritravaī nāma bhikṣur abhūt* lūhā /// ~37+ /// .i + + + + + +4 pravṛttam abhūt* ugratapā + + + + ◯ r abhū .. sa vihāraṃ pra + + + .i ///"
617a1604efee4bf0834b1ad7a966c9c4,"2378/1/43, 2378/1/36a; fol. (407)recto1 /// dhisatvānāṃ tatra + + + + + + yati sma | tatreryāpath. + .r. ///2 /// lasaṃpannaḥ sa bhikṣur abhūt* viśuddhacāritraṃ khalu puna(r) dha(r)m. ///verso3 /// y. + + + .uśalo abhūt* atha khalu viśuddhacāritro dharmabhāṇ. ///4 /// dhisatvānāṃ ap.asādacit.am .tpādayati aprasannacittam a ///"
a0f1e1caba574bb1896619e271f0d1d4,2378/1/40b; fol. (408)recto1 /// ◯ kaṃ sarvakarmāvaraṇa ///2 /// ◯ .. .. .. k. laput .. .. ///verso3 /// ◯ + + + + .y. .k. .. ///4 /// ◯ nvāgato bhavet* yaś ce ///
9304cc5075714ef2979179e00b65cbd8,"2378/1/24recto1 /// ◯ .uśr.ḥ kumārabhūto bhaga ///2 /// ◯ yaṛ,t sarvatraidhātukaṃ na smarati ///3 /// ◯ jñ.ndriyaṃ | evaṃ hi maṃjuśiri ///4 /// ◯ yo sarvadharmān vicinaṃto ni ///verso1 /// ◯ pasthānaṃ yena na kuśalaḥ nākuśa ///2 /// ◯ .a advayāḥ advitīkāraḥ e ///3 /// ◯ sarvadharmān paśyati eṣa samyakka ///4 /// ◯ sarvadharmān na manasikaro ///"
ba8a95bde9b84f88a752b312ef7c41eb,"2378/1/9, 2378/1/30, 2378/1/25recto1 /// bījapādam* vāyavadhatu maṃjuśrī bījapādaṃ | āha kenedaṃ bījapādaṃ āha asatta maṃjuśr. ///|2 /// va.dha .. māḥ anubaddha anānubaddhāvasāna aniruddhāḥ tenedaṃ bījapādaṃ | dharmo maṃjuśrī bījapādam* āha kenedaṃ b. ///3 /// saṃgho maṃjuśrī kālapadaṃ | āha kenedaṃ kīlapādaṃ | āha susthito hi maṃjuśri saṃghaḥ tathātāyā dharmadhāto ///4 /// idaṃ kīlapādaṃ | āha kenedaṃ kīlapādaṃ | āha agamya.iṣaya hi maṃjuśri sarvadharmāḥ acintyaviṣayā ///verso1 /// ḥ idaṃ kīlapādaṃ | āha kenedaṃ k.lapadam* aprahīṇā m..juśri sarvadharmā asaṃniḥścataḥ te na kiṃcid ālaṃbante na vi ///2 /// rmā idaṃ kīlapadaṃ | āha kenedaṃ kīlapadaṃ | āha adreśyā hi maṃjuśri sarvadharmāḥ arūpiṇaḥ adreśyatvāt* na ///3 /// rmāḥ idaṃ kīlapadaṃ | āha kenedaṃ bhagavan kīlapadaṃ āha tathatā samavasaraṇā hi maṃjuśri sarvadharmāḥ dharmadhā ///4 /// tenedaṃ kīlapadaṃ | niraṃgaṇā maṃjuśri sarvadharmāḥ idaṃ kīlapadaṃ | āha kenedaṃ kīlapadaṃ ///"
af637f7f9d924170945bb58b0d0fdd4b,"AjātaśatrukaukṛtyavinodanāsūtraBSMC I 63–64, 167–216; BSMC II 45–502378/1/28recto1 /// kūmārabhūto cintyasannāhasannaddho bhijñabalapāra2 /// + .. atha khalu ye te tasya bhagavataḥ raśmirā3 /// + + śākyamunes tathāgatasya darśanāya ta4 /// + + + .. .. .o .. .. .o .. + .. .iṃ .. .o ..verso1 /// ...2 /// + + ca śaikṣāṇāṃ bhikṣūṇāṃ sā prabhā kāye nipātitā3 /// + .ti hi tasya raśmirājasya tathāgatasya buddhakṣe4 /// śr. yaṃ ca kumārabhūtaṃ sarvabodhisatvān saśrāvakān*"
a53aded0efd14bbd9fea33c72cb34287,2378/1/38arecto1 /// nāṃ gacchati śākyaṃ tena kaś cid dharmo vi + ///2 /// .. ed evaṃ brūyāt* aham imam ākāśadh. ///3 /// .imam ākāśadhāt.ṃ vi + + + + + ///4 /// + + .e + ..ṃ .. + + + + + + + ///verso2 /// ++ tat kasmād dhet. + + + + + + + ///3 /// .. hārāja sarvadharmāḥ bhāvav. g. ta .. ///4 /// tvāt* asaṃkkrāṃtavigatā mahārāja ///
8a4413b597984a049fcd38958cb68fac,"2378/1/18, 2378/1/14; fol. 532recto1 evaṃ te taṃ duṣyayugaṃ gṛhṇīyām* a .. ◯ khalu rājā ajātaśatruḥ saddharmavikurvaṇarājasya bodhisatvasya kāye taṃ duṣyay. + + + ///2 kāyaṃ paśyasi tasyedaṃ duṣyayugaṃ dada ◯ .. iti hi rājā ajātaśatruḥ sarveṣāṃ teṣāṃ bodhisatvānāṃ taṃ duṣyayugaṃ niryātayām a .. + ///3 dṛśyaṃti | atha khalu rājā ajātaśatruḥ ◯ sthaviramahākāśyapam etad avocat* pratigṛhṇātu bhadanta mahākāśyapaḥ idaṃ duṣyay. ///4 mahākāśyapa āha | paśya mama mahārāja ◯ na rāgaḥ prahīṇo na dveṣaḥ na mohaḥ nāham etad duṣyayugam arhāmi | na mam. + + /// verso1 duḥkhaṃ parijñātaṃ na samudayaḥ prahīṇaḥ ◯ na nirodhaḥ sakṣātkṛtaḥ na margo bhavitaḥ na maya mahārāja buddho drṣtaḥ na dharmaḥ .. +///2 najñānaṃ vigataṃ | na mama mahārāja cakṣuḥ ◯ visuddhaḥ napy ahaṃ jñānakṛtāni karmāṇi karomi | nājñānakṛtāni |na ca mama mahārāj. ///3 nāpi mama dakṣiṇā dattā śuddhyati | na ca na śu ◯ dhyati | sacet tvaṃ mahārāja evaṃ dharmasamanvāgato bhaviṣyasi evaṃ te duṣyayugaṃ prati ///4 kāye taṃ duṣyayugaṃ kṣipati so py aṃtar.i .o ◯ na dṛśyati evaṃ cāntarīkṣāc chabdo niścarati yasya mahārāja kāyaṃ paśyasi tasye + + + ///"
61acb5ca25d24d7296a3b2a76d527170,2378/1/20; fol. 533recto1 na dṛśyaṃti sarveṣāṃ cāsanani śūṇyakāni .ṛ ◯ ///2 tas tāṃ na paśyati | evaṃ sarvam aṃtaḥpura ◯ ///3 rāṇī vā anyatra svakāyasaṃjñā eva pra ◯ ///4 sa sarvarūpasaṃjñāvigataḥ evaṃrūpaṃ ◯ ///verso1 yena ca paśyasi taṃ ca vipaśya tathā ca vipaśya ◯ ///2 rāja saṃmyakpaśyanāyām etad adhivacanam* ◯ ///3 thaiva gṛhaṃ sarvanagaraṃ ca | atha khalu rā ◯ ///4 tat tava kaukṛtyam abhūt* tatraivaiṣā pa.. ◯ ///
5b23784870374a56acd128f0f9660a00,"2378/1/7a, 2378/1/7b; fol. 534recto1 tathaiveyaṃ parṣat paśyāmi | āha k. + + ◯ nas tvaṃ mahārāja taṃ kaukṛtyaṃ paśyasi | āha yathaiva maṃjuśrīr iyaṃ parṣat* pūrve cakṣu .. + + ///2 mahārāja tathāgatena ānaṃtaryakāriṇaḥ ◯ ānāṃtaraṃ narakagatiḥ tat kiṃ tvaṃ maṃjuśrīr narakaṃ gamiṣyasi | āha tat kiṃ ca maṃjuśrī tathā ///3 lv ayaṃ nirvāṇagāmi | āha no hīdaṃ mahā ◯ rāja āha tathābhisaṃbuddhe maṃjuśri sarvadharmaiḥ tad apy ahaṃ dharmaṃ na samanupaśyāmi + + ///4 dharmadhātugatīya na ca dharmadhātur apāyagā ◯ mī | na svargagāmī | na nirvāṇagāmi | abhīta maṃjuśrīḥ sarvadharmā dharmadhātugati ///verso1 ānāṃtaryagatir maṃjuśrī dharmadhātuḥ ānāṃtarya ◯ tāyām etad adhivacānāṃ | dharmadhātuprakṛtikāny ānaṃtaryāṇi yā ānaṃtaryaprakṛtiḥ tatpra .ṛ ///2 yaṃ na yaṃti na svargaṃ | na nirvāṇaṃ ḥ ◯ maṃjuśrīr āha taṃ śāstārasya tvaṃ mahārāja vacānāṃ vilomayiṣyasi | rājāha nāhaṃ maṃ .. ///3 tmyakoṭī | bhūtakoṭī | darśitā yā ca nairā ◯ tmyatā na tatra kā cit satvatā | asaṃtā maṃjuśrī satvasya na tatra kaś cid yo bhisaṃskaret. .. ///4 tyaṃtavinodita .. .. tvāṃ maṃjuśrī | prahīṇ. + ◯ mahārāja kāmkṣā | āha tadatyaṃtaprahīṇatvān maṃjuśrī | āha tat kathaṃ te mahāraj. + ///"
f2ff5499d7e8494e8f640b9df811b3f3,"2378/1/11b, 2378/106; fol. (536)recto1 jñaḥ a + + + + + + + + + ///                        saṃghena · rājāpy ajā + + + + parivāraḥ + + ///2 anyatareṇ. + + + + + + ///                          puruṣaś carimabhavikḥ + + taraṃ vṛkṣamūl. sth. ///3 mi sa ca puruṣo vi .. + + .. + ///             mārabhūto bhikṣusaṃgha .y. + + tasya mātṛ + + ///4 ..ṃ mātṛghātakaṃ puruṣaṃ paśye .. ///          aho tāta ayaṃ mārg. + + mārga iti sa t. + + ///verso1 .. .. mārga iti te tatr. anyony. ///                   nāya. mārga iti ·t. + + nirmitena putre + + + ///2 ṇa tau nirmitau m. t. .it. rau .i ///                  lu .. .irmitaḥ puruṣo + + + bhūtaḥ .. + + + ///3 tarau jīvitād. .. .o .i + + ///                             ṣasya etad abhūt* im. + puruṣeṅa mātāpi + ///4 kamaṃ .. .. ṃ + + + + + + + + ///                 mama bhaviṣyati · + + + + + .irmitaḥ + + + ///"
af67b4152fdb49d7a719d24e4ea7209c,"2378/1/13, 2378/1/16; fol. (538)recto1 /// yam aṃtareṇopalabhyante | cittaṃ hi bhoḥ puruṣa na nīl. /// + + + + + + + + + + + + + + + + k. varṇaṃ | cittaṃ hi bhoḥ puruṣa arūpi ani2 /// m asadṛśaṃ māyopamaṃ cittaṃ bhoḥ puruṣa na ta rya /// + na mūḍham* cittaṃ hi bhoḥ puruṣa nābh. sa. skaroti |na karoti | na vedeti | na pratyanubhavati | cittaṃ3 /// kliśyati na viśudhyati | cittaṃ hi bho puruṣa na iha + + + + + + + + r. ṇa anyatra ākāśasamaṃ tac cittaṃ asamasadṛsaṃ avijñapanīyaṃ tatra paṇḍitena niveśo na4 /// pratiṣṭhānaṃ na karaṇīyaṃ | niketo na karaṇīyaḥ + + + + + + + ṇīyaḥ aham iti vā na karaṇīyaṃ mameti vā na karaṇīyaṃ | niśceṣtaṃ bhoḥ puru + +verso1 /// puruṣa evamadhimuktānāṃ klesaṃ vadāmi na durgati + + + + + + sya hetoḥ nāhaṃ bhoḥ puruṣa evamadhimuktānāṃ klesaṃ vadāmi | na durgatīṣūpapattiḥ tat kasy. +2 /// na gatīṣu pratisaṃdadhāti | atha khalu sa nirmi + + + + + + + .. m etad uvāca āścaryam idaṃ bhagavan yāvad idaṃ tathāgatena supratividdhā dharmadha ..ḥ a3 /// sarvadharmāḥ labhe ahaṃ bhagavato ntikāto pr. /// + + + + + + ehi bhikṣūti | atha sa nirmitaḥ pravrajita iti saṃdṛśyate | sa avocat* prāptābhijño smi4 /// gavān āha yasyedānīṃ bhikṣoḥ kālaṃ manyase i .. /// + + .i + + + .. .. + + + + + + + +.. .. .e | svakena ca .ejodhātunā kāyo dhyāpitaḥ"
3a2a83600f00478883e4de195aaac378,2378/1/23; fol. (539)recto1 /// ānaṃtaryakārī dvitīyaḥ ◯ puruṣaḥ taṃ nirmitaṃ puruṣaṃ parinirvāyaṃtaṃ t. c. dh. ///2 /// mātā jīvitād vyavaropi ◯ tā eṣa ca bhagavatsakāśe pravrajitvā parini v. ///3 /// ++ .. yāpi bhagavan mā ◯ tā jīvitād vyaparopitā | atha khalu bhaga ..ṃ + + ///4 /// .. yathākāri tvaṃ bho puruṣa ◯ tathāvādi | tena hi tvaṃ .o p. r. ṣ. p. + + + ///verso1 /// te .. utāho pratyutpannena | ◯ yadi tāvad atītena tad atī .. + + .y. + + + + ///2 /// + .n. .. saṃbhūto na vibhū ◯ to animitto apratibhāsaḥ pratyutpann. + + ///3 /// + nādhyātme kāye avatiṣṭha ◯ te na bahirdhā viṣayeṣūpatiṣṭhati nobhayat. ///4 /// kāvarṇaṃ śakyaṃ prajñapanā ◯ ya | cittaṃ hi bhoḥ puruṣa arūpi anidarśānāṃ | a ///
b38fc6e96f8f43e68b0e7692712efef6,2378/1/21; fol. (540)recto1 + + hi bhoḥ puruṣa na raktaṃ śakyaṃ prajñaptuṃ na ◯ duṣtaṃ na mūḍhaṃ śakyaṃ prajñapanāya | cittaṃ hi ///2 n. v. śudhyati cittaṃ hi bhoḥ puruṣa na iha nā ◯ nyatra .. .. nobhayato ntareṇa nānyatra nā ///3 yā | pratiṣṭhānaṃ na karaṇīyaṃ | nike ◯ to na karaṇīyaḥ adhikāro na karaṇīya ///4 muktānāṃ kleśaṃ vadāmi na durgatyām u ◯ papattiḥ tat kasy. hetoḥ yā cittasya pra ///verso1 sa atrāṇo duḥkhārdito bhagavaṃtam etad avo ◯ cat* dahyāmi bhagavan* trāyasva m. suga .. ///2 pratiṣṭhāpite tasya śirasi pāṇau bhaga ◯ vatā | atha tasya puruṣasya sarvā duḥkha ///3 .iṣye haṃ bhagavan* pravrajāhi me suga ◯ ta | tarn evaṃ bhagavān āha ehi bhikṣūti pra + ///4 + + khanirodhaḥ mārgaḥ tasya virajo ◯ vigatamalaṃ dharmeṣu dharmacakṣur viśud. ///
81adaecf519340a79b4ea26a3bd5bd74,2378/1/22; fol. (541)recto1 /// + + āha parinirvāyiṣye bhagavan * ◯ parinirvāṇakālasamayo me bhagavan * āha y. ///2 /// + dahyataḥ na chavikā na maṣiḥ pra ◯ jñāyate devatāśatasahasrāṇi cāsya pūjā a ///3 /// .. gavaṃ tathāgatapraveditasya dharma ◯ vinayasya svākhyātasya mahātmatā yatra hi nāma ā ///4 /// samyaksaṃbuddhasya | maṃjuśriyaḥ ku ◯ mārabhūtasya | evaṃ sannāhasaṃnaddhānāṃ ca bodhi .. + ///verso1 /// caryāvimuktau ca bhagavān āha | eva ◯ m etac chāriputra yathā vadasi | .u .dh. .. + + + + ///2 /// .. jānītha | āhaṃ tān nirvāṇadharmān i ◯ ti saṃjānāmi | saṃti śāriputra pudgalaḥ dhutagu .. .. ///3 /// + .. | ahaṃ tān nairayikān iti pa ◯ śyāmi | cittavigatā yūyaṃ śāriputra satvānāṃ ca .. + ///4 /// + + .. d vyavaropitā imāṃ ca dharmade ◯ śanāṃ śrutvā parinirvṛtaḥ āha dṛṣṭo bhagavan* ā + ///
